,Axis1,Axis2,Kernel
7264,-15.190911,12.465702,11
7265,12.15463,-11.623895,8
7266,44.04966,-30.73793,5
7267,-17.573084,-12.783258,5
7268,32.020992,-45.333942,0
7269,-18.291433,-32.38614,9
7270,9.952582,-23.095531,13
7271,17.512777,6.916463,1
7272,7.1106234,13.066356,3
7273,-15.184928,-29.892017,8
7274,0.20815854,-11.64351,8
7275,-34.32429,36.76615,11
7276,0.46627903,58.86722,2
7277,42.032215,10.925003,12
7278,-31.007145,9.4878845,3
7279,-1.4038535,-20.760881,8
7280,-57.757534,24.740124,5
7281,7.8434577,-45.587467,5
7282,36.730717,-33.61888,0
7283,36.973152,-41.056767,0
7284,-38.502525,32.907475,11
7285,-28.030067,6.0754666,3
7286,47.70347,-29.53191,5
7287,13.656923,-23.867805,5
7288,-6.181905,14.684608,11
7289,-21.32276,-28.280771,9
7290,10.454502,-26.909956,5
7291,-28.881254,5.372356,3
7292,-36.407597,1.1403303,3
7293,41.51679,-8.679992,12
7294,45.639988,-49.609524,5
7295,23.327465,-2.7877858,8
7296,-20.073193,12.468974,3
7297,1.9870834,33.783527,14
7298,4.6255846,12.1263685,10
7299,46.35056,-48.0387,5
7300,-14.722174,40.01877,5
7301,-40.39011,23.150948,1
7302,30.760143,5.8583264,13
7303,3.2425256,29.99759,14
7304,12.152591,-13.920182,8
7305,27.448233,-18.611506,8
7306,-11.992309,43.61042,11
7307,46.021923,-31.25823,5
7308,-16.620502,4.525933,11
7309,-53.10045,16.558395,10
7310,-0.37343505,7.647735,6
7311,-42.90353,29.996023,10
7312,31.871601,17.128365,13
7313,20.569347,-9.4746065,8
7314,32.41397,-33.124336,1
7315,47.407932,7.812337,12
7316,-13.146771,-20.267647,9
7317,-34.277058,-8.001229,5
7318,38.683544,0.4664338,14
7319,17.780165,-18.208208,8
7320,8.518611,-7.6949472,8
7321,6.8907433,-6.348441,8
7322,-38.883923,37.886806,11
7323,-11.182762,43.55938,11
7324,30.314552,-1.0458691,12
7325,-12.967614,-22.594572,9
7326,45.20993,-26.107756,5
7327,-34.391926,-4.6630945,3
7328,2.8291962,-51.91327,4
7329,12.8707285,12.344578,5
7330,-37.348854,-8.777728,5
7331,-52.21364,8.184607,10
7332,31.44494,-26.448818,0
7333,36.944897,-34.453667,1
7334,-24.817997,42.93156,14
7335,3.3428535,30.123613,5
7336,-57.243336,-0.9145213,5
7337,23.309896,-2.4924943,5
7338,-13.650805,6.4654183,7
7339,-41.78177,-7.9172354,3
7340,-46.590702,23.828402,5
7341,-8.780771,3.1397054,11
7342,-20.758682,30.586018,11
7343,-28.704176,21.002386,11
7344,8.719621,-53.30477,4
7345,-0.08604642,-45.49313,4
7346,-27.654346,40.71987,14
7347,42.61855,-49.52751,5
7348,-53.978397,5.4241686,10
7349,40.469376,-5.5835524,12
7350,-22.599825,35.232716,5
7351,36.927433,-20.411297,5
7352,-25.276066,8.911102,3
7353,-35.191006,45.0903,11
7354,-10.459124,12.697273,11
7355,2.812449,33.311848,14
7356,-22.046932,17.622332,3
7357,39.266865,-0.6918691,12
7358,-27.674166,6.915932,3
7359,9.985856,25.21263,14
7360,-6.770749,24.323349,11
7361,7.5692124,-52.63214,4
7362,-20.371492,-1.162922,3
7363,13.452004,23.171825,14
7364,-8.094555,12.721844,11
7365,-54.976154,8.41177,10
7366,15.76611,2.7655857,5
7367,-31.042948,57.37396,14
7368,-37.272186,12.770702,14
7369,12.084565,-39.61789,0
7370,1.7276075,-3.9430935,5
7371,41.346798,-35.95014,0
7372,47.0633,-27.19747,5
7373,8.904928,-46.680984,4
7374,21.449385,24.843737,13
7375,-4.882671,-33.243626,8
7376,11.842089,-27.494728,5
7377,16.357378,-37.73212,8
7378,-11.810719,10.219947,11
7379,-17.49951,44.935467,5
7380,-31.74724,30.956743,11
7381,-23.956614,26.183672,3
7382,20.509163,-37.571705,8
7383,-19.408348,-33.089817,9
7384,33.906624,1.4885732,12
7385,-52.109314,10.161835,10
7386,26.278778,-24.110949,0
7387,-16.34304,7.671265,11
7388,-20.863962,-32.355743,9
7389,-16.772173,-42.893078,5
7390,-26.959435,29.545265,11
7391,-15.363361,-14.208886,9
7392,-38.5136,33.382286,11
7393,7.8931274,-3.1057537,0
7394,-50.62152,27.305534,10
7395,21.237553,-4.8177958,8
7396,21.505033,-11.67585,8
7397,-10.305956,13.36806,11
7398,-24.254524,-22.595089,9
7399,41.355026,-23.743385,0
7400,20.494057,-24.98278,0
7401,13.073473,-12.621355,8
7402,-35.88836,6.0724297,3
7403,-15.219195,8.360256,3
7404,11.027075,-42.397335,5
7405,8.620761,38.112762,14
7406,7.2650766,-2.6659722,5
7407,-24.13885,11.87098,3
7408,-7.510014,46.878967,11
7409,1.1967164,-53.672012,4
7410,-23.589104,22.522793,3
7411,30.58751,-40.727444,0
7412,10.36927,-46.175076,0
7413,-30.042734,5.4098644,3
7414,-31.150507,18.58716,11
7415,8.751382,24.679249,14
7416,25.531298,-47.40369,0
7417,-32.364693,12.730467,3
7418,-16.712107,25.503792,8
7419,39.053146,-1.4097376,12
7420,-34.282692,35.155674,11
7421,-39.074074,9.408303,3
7422,1.9105538,-3.9177825,5
7423,36.73653,-17.020437,1
7424,-8.962823,3.513552,3
7425,44.27602,-28.425209,5
7426,-36.143387,16.801731,11
7427,-2.979865,58.36705,2
7428,7.244167,-47.049988,4
7429,37.915646,-2.2753727,12
7430,21.280529,25.094866,13
7431,-4.9545994,-1.4416664,7
7432,-20.655674,-33.79165,9
7433,35.801197,1.0066273,12
7434,-19.237976,-18.241556,10
7435,9.8311205,-34.056927,5
7436,-11.922035,8.697784,3
7437,-15.884294,-43.416553,1
7438,14.210493,-35.685608,8
7439,31.579935,24.12332,13
7440,-0.5157213,9.604058,6
7441,11.019251,-45.19791,4
7442,-36.36818,8.437382,3
7443,16.050112,-32.22518,8
7444,33.938793,2.9681442,12
7445,-13.679214,4.023384,10
7446,-20.204222,27.031857,3
7447,-18.265617,-29.684126,9
7448,20.768467,-18.178661,5
7449,-52.853233,-0.7319275,10
7450,-22.525656,-4.0315847,3
7451,9.670477,-53.602192,4
7452,-29.107021,57.098446,14
7453,-5.65833,-40.985985,4
7454,-16.198868,52.460022,14
7455,-45.852905,15.2914,3
7456,-28.3096,-21.583916,11
7457,-0.60269034,-6.25561,5
7458,-22.687887,20.655037,3
7459,-26.876379,47.589924,11
7460,29.449827,-28.380056,0
7461,33.036346,-25.42814,5
7462,13.777332,-9.879522,8
7463,6.2977214,18.302843,1
7464,9.859807,3.9653902,5
7465,38.342888,-10.361202,12
7466,-52.347694,9.576362,10
7467,-23.986845,47.16369,14
7468,30.179575,-45.021732,0
7469,24.657774,17.591843,13
7470,23.394087,-47.312565,5
7471,-17.837421,-50.67214,5
7472,-16.363972,-41.776566,10
7473,7.0153627,-48.90744,4
7474,20.651451,-32.681538,5
7475,-11.974898,-3.9410057,7
7476,32.200188,-9.866418,12
7477,11.105294,-49.694298,4
7478,-19.811825,22.575857,3
7479,19.754335,-12.529152,8
7480,-54.031002,16.156193,10
7481,34.785835,-28.667574,1
7482,8.355615,31.457083,14
7483,1.156074,2.0245256,8
7484,-40.15491,-4.0970325,5
7485,4.8593736,5.2984495,5
7486,-12.7375,15.131725,11
7487,30.938128,-13.275765,12
7488,-31.340908,-22.964464,5
7489,-19.880178,26.784649,11
7490,10.525491,16.757223,5
7491,-38.01316,27.097593,11
7492,27.91142,-35.00013,0
7493,-0.17174108,15.028461,14
7494,-26.619587,-10.019804,10
7495,31.664076,22.090914,13
7496,28.697763,10.919709,13
7497,42.29072,-16.20523,0
7498,15.1639,-20.515076,8
7499,-49.678864,11.654053,10
7500,36.790924,9.367319,12
7501,-6.9901943,-49.0762,4
7502,-10.6769285,44.036747,5
7503,43.70179,-9.0285845,12
7504,34.8379,1.6787006,12
7505,13.226315,-11.575389,8
7506,24.571278,-8.718004,8
7507,47.256573,-30.840704,3
7508,19.894201,-3.4041803,8
7509,-1.2416811,57.838783,2
7510,31.409113,24.51731,13
7511,2.6251435,-46.082207,4
7512,14.706716,-6.9828672,8
7513,31.59234,-49.706676,0
7514,2.7430906,37.454556,14
7515,-29.456306,20.68878,11
7516,1.961453,32.396107,5
7517,-0.13983509,57.303394,2
7518,10.381652,8.831666,5
7519,32.3358,-34.557304,0
7520,2.5233366,-50.18625,4
7521,-45.956573,31.165974,10
7522,28.599518,-46.43636,0
7523,-20.47451,-26.258959,9
7524,26.343529,16.707085,13
7525,41.460808,-46.78384,5
7526,20.400942,25.247856,5
7527,-26.892656,0.9164138,3
7528,9.542092,23.951237,14
7529,-17.899279,-50.657356,5
7530,-52.224888,1.6094118,10
7531,33.45454,-48.40417,0
7532,-33.020435,-22.323978,5
7533,2.8985162,-41.261803,4
7534,-38.797836,17.269363,11
7535,2.9604793,28.440287,1
7536,-28.051264,36.05498,11
7537,-30.449278,20.064447,3
7538,23.563873,-1.5056045,5
7539,22.85286,8.52426,14
7540,15.0933,-26.87428,0
7541,41.98798,-33.39629,0
7542,29.691849,-4.3847256,12
7543,-36.130924,16.697844,3
7544,22.530924,37.055523,1
7545,0.53636265,4.3213015,6
7546,25.097528,-5.6905913,8
7547,-44.68846,26.636742,11
7548,32.068947,-43.474358,0
7549,-34.209095,-1.3716407,1
7550,-56.938854,10.324483,10
7551,33.39963,5.5399423,12
7552,-50.344288,34.03125,10
7553,21.93986,-43.779785,0
7554,43.785904,-2.0657506,12
7555,22.931307,-2.5903695,4
7556,-21.937658,9.104352,3
7557,0.38121003,53.45001,5
7558,-36.89132,39.548443,10
7559,-12.4599285,33.946735,11
7560,-4.584104,37.403732,11
7561,15.131124,8.265244,1
7562,-12.146362,28.29054,3
7563,42.263233,-9.2076435,12
7564,7.7220426,40.135143,11
7565,0.17509495,59.065014,2
7566,10.058606,-13.055139,8
7567,-15.186147,2.0542107,7
7568,-6.5709987,46.70514,14
7569,-32.566795,26.556608,11
7570,18.833546,-13.240021,8
7571,-6.9104595,58.082077,2
7572,-9.476295,21.36778,7
7573,6.869217,14.869602,5
7574,9.238575,-33.110786,5
7575,32.046074,-38.73154,0
7576,5.5163994,-10.029638,8
7577,44.882835,-33.10651,5
7578,37.262157,11.580861,12
7579,0.69775105,5.203141,6
7580,11.687996,-19.655945,8
7581,-16.464117,18.669804,7
7582,-3.3078117,-42.372395,4
7583,26.043177,-54.25984,0
7584,-51.156067,31.116823,10
7585,5.5417795,-50.43266,4
7586,-42.676365,17.839796,3
7587,28.143513,-47.79738,0
7588,-2.775515,-15.226786,5
7589,-29.316399,23.4279,11
7590,-35.18821,-1.3139545,3
7591,39.77594,-22.099804,5
7592,24.88416,-30.669636,1
7593,36.57826,-33.607864,1
7594,-0.35437793,56.1186,2
7595,24.22919,0.7971875,8
7596,-29.150503,14.341324,3
7597,13.123029,-57.31154,5
7598,-28.233784,38.513863,11
7599,7.169023,-2.729745,5
7600,-17.488035,25.049631,3
7601,34.55693,-41.644825,0
7602,-22.264755,25.604557,3
7603,4.6246667,-50.287296,4
7604,-46.742977,-2.7290297,10
7605,5.680192,-9.761296,1
7606,-30.979082,60.370674,5
7607,23.461912,18.451551,14
7608,42.91579,-38.750015,0
7609,-34.155994,36.508236,11
7610,-16.370176,14.422534,1
7611,45.74668,-31.469421,1
7612,32.452652,-4.8768125,12
7613,38.87728,-36.588634,0
7614,-39.348236,22.202171,3
7615,17.524734,-49.805958,0
7616,23.777634,19.92131,14
7617,-29.696966,43.273945,14
7618,-40.594482,28.232428,11
7619,7.3945465,-50.038864,4
7620,2.5972571,-46.31582,4
7621,-18.49757,-27.868359,9
7622,-30.067959,36.698517,11
7623,-39.831066,29.912222,11
7624,2.7520938,37.450542,14
7625,31.198643,-42.59798,0
7626,20.573793,-6.7020717,3
7627,-59.891808,4.5688825,10
7628,33.759953,-30.094458,0
7629,15.209653,-29.666014,8
7630,6.9727798,-53.352753,4
7631,-1.4746274,58.19341,2
7632,34.57644,-11.885881,8
7633,-12.53485,36.33643,11
7634,-4.321251,-44.804165,4
7635,-5.5955477,-0.9027123,5
7636,-28.432611,-3.9564173,3
7637,19.414108,-32.759853,5
7638,40.51459,20.884491,8
7639,18.32978,-20.731308,5
7640,-45.819786,38.998184,11
7641,-15.202408,-22.306211,9
7642,-4.9527736,48.112732,5
7643,22.740627,-6.225727,8
7644,27.457926,-45.42349,0
7645,8.573307,35.815636,14
7646,20.934364,6.801197,1
7647,-27.693645,8.478336,3
7648,-2.8250403,21.315142,11
7649,-25.052864,-0.8827745,3
7650,31.991343,-4.4015894,12
7651,0.6043941,-34.808765,0
7652,-14.317405,8.839148,7
7653,-5.2143984,-38.18504,8
7654,-6.1613193,47.429844,3
7655,-2.6441815,-28.278181,8
7656,4.390478,-48.388634,4
7657,-19.116888,-31.330818,9
7658,-54.408936,0.08773768,5
7659,-2.6599612,58.227005,2
7660,39.374043,-11.939819,1
7661,31.59979,-43.924423,0
7662,4.5827837,-44.90825,4
7663,28.872854,15.902379,13
7664,-9.167669,-47.816032,4
7665,-19.611977,43.77288,11
7666,9.46306,-53.61945,0
7667,-33.05702,19.70681,11
7668,-21.721651,45.685917,14
7669,-11.642793,34.626514,5
7670,30.063314,-19.551823,12
7671,11.6806135,34.253345,14
7672,-22.221151,40.782837,11
7673,-10.247323,12.726568,11
7674,39.787277,-8.570505,12
7675,-5.3221836,-11.231866,5
7676,16.961433,29.558163,14
7677,-15.960044,-23.515306,9
7678,24.457506,-7.110008,8
7679,36.25466,4.298576,12
7680,-23.657656,-3.8033404,3
7681,-10.280979,21.143581,3
7682,-1.5263593,26.24463,14
7683,-54.37207,9.89853,10
7684,-33.98398,5.1175704,3
7685,6.4960237,-14.074151,3
7686,1.8348513,-3.3094954,5
7687,-42.36615,30.099546,11
7688,25.030241,15.090929,13
7689,28.335115,-52.582054,0
7690,18.90627,5.5994906,1
7691,17.71477,-48.50881,0
7692,-28.705444,2.962161,3
7693,-39.775505,22.420237,11
7694,11.417486,-13.6840725,3
7695,-47.04156,28.837439,11
7696,15.764603,30.778265,13
7697,24.275642,-40.190025,5
7698,-24.383064,23.88027,11
7699,-45.268204,35.188026,14
7700,8.043365,7.420647,1
7701,-47.773327,12.32321,10
7702,9.515312,33.38377,14
7703,21.464603,-11.779572,8
7704,-44.161148,4.0343857,11
7705,-14.896098,40.261024,3
7706,-0.96624726,5.4006987,6
7707,-0.031148896,-44.195164,8
7708,39.47268,21.001463,13
7709,-5.7277627,-48.451847,3
7710,14.330994,11.984329,5
7711,-13.494809,12.188496,11
7712,4.3308697,-18.24096,8
7713,-26.30041,-9.010058,3
7714,10.872754,-44.58099,4
7715,-1.5102041,-53.032272,8
7716,-31.987736,30.013212,11
7717,-16.97555,16.224922,3
7718,17.663673,-12.828717,8
7719,-12.198786,-3.2562184,7
7720,33.873356,-32.667824,1
7721,-47.156387,18.31249,10
7722,37.738758,-15.648938,1
7723,22.185928,35.979446,1
7724,7.2460256,-40.900204,4
7725,4.81332,32.62123,5
7726,-45.660362,42.374073,11
7727,-13.942006,36.23123,3
7728,-3.350258,-47.075584,4
7729,26.571875,16.7014,13
7730,-33.758587,-2.4127214,3
7731,-25.325104,16.677505,3
7732,37.146076,-31.660734,0
7733,20.184837,-50.896362,0
7734,42.62716,-49.571762,5
7735,22.558723,24.373486,13
7736,0.009807115,-18.52114,8
7737,-17.841513,44.286663,11
7738,41.567493,-45.836647,0
7739,-24.35948,13.03283,3
7740,44.938255,-19.39653,5
7741,-32.336063,26.713257,11
7742,9.477412,-27.713898,5
7743,-12.598088,11.843767,11
7744,48.3085,-28.790323,5
7745,-57.192215,9.104053,10
7746,-24.034254,9.191973,3
7747,33.890656,-55.627636,0
7748,2.514353,-49.189064,4
7749,19.687477,6.119145,1
7750,3.416615,-57.349533,4
7751,6.506455,-36.612778,0
7752,36.499367,-47.8058,0
7753,2.7867954,30.0119,14
7754,46.82713,-27.123098,5
7755,-7.4149737,-49.874783,4
7756,-17.241043,45.06854,5
7757,5.519128,-31.75827,8
7758,46.96523,-42.59572,5
7759,1.4401218,3.8856122,6
7760,46.961933,4.0062156,12
7761,-5.298777,-11.223132,5
7762,30.785973,-20.217247,5
7763,-6.509838,-46.41938,4
7764,7.4248123,-43.424957,8
7765,1.5491036,59.859257,2
7766,28.744156,-32.28295,0
7767,-28.115705,30.62977,11
7768,39.420036,2.951065,12
7769,19.550447,45.73558,1
7770,28.762518,14.196804,13
7771,7.613268,12.622684,7
7772,-11.257012,-21.400984,9
7773,-6.088808,-42.870937,4
7774,8.236288,-18.412647,8
7775,17.047815,-12.287801,8
7776,-29.696447,58.88235,14
7777,-44.026176,17.90129,11
7778,44.0907,-52.269802,5
7779,-40.485207,42.06544,10
7780,34.863094,0.06648137,12
7781,0.9726276,59.38487,2
7782,-11.3434925,-5.3043633,7
7783,37.0217,10.894499,12
7784,31.605314,-47.30574,0
7785,-12.824699,-6.0448475,7
7786,-19.303926,20.967915,11
7787,-37.514797,-14.356679,5
7788,-18.821562,-18.509317,9
7789,39.79606,-38.775024,0
7790,-15.663108,8.979709,14
7791,-4.929279,27.704361,14
7792,-0.530567,-52.306282,4
7793,-35.63147,5.106912,3
7794,-38.496838,4.147858,3
7795,0.68164766,-37.12317,5
7796,-16.25674,53.008186,14
7797,20.879448,-18.135933,5
7798,19.919157,7.6768837,1
7799,29.193323,-46.743977,0
7800,-11.640538,28.500763,13
7801,-27.22366,9.300382,3
7802,-8.714119,-45.27286,4
7803,20.013845,-18.512863,5
7804,-19.9894,-28.280293,9
7805,14.491689,26.607512,14
7806,-3.9364548,57.330803,2
7807,26.399702,-34.87768,0
7808,-5.477797,-38.973812,8
7809,-2.7008557,-15.258974,5
7810,11.337382,20.199036,14
7811,4.451564,-22.591326,5
7812,-55.066296,19.953117,10
7813,-47.785328,12.258524,10
7814,3.1056657,-47.864704,4
7815,10.556832,3.8620389,5
7816,-4.695511,-40.579617,4
7817,34.555767,-10.480894,3
7818,37.468822,-45.666798,0
7819,3.101847,-30.250685,8
7820,37.352554,-15.854628,1
7821,30.905416,-20.280163,0
7822,-36.863617,44.339745,14
7823,-15.275885,20.232615,11
7824,-34.057396,7.8172803,3
7825,-8.674009,31.53883,3
7826,21.870708,-36.65379,0
7827,-6.0975313,23.882175,10
7828,16.12922,-48.724648,0
7829,5.220536,-47.548187,4
7830,-32.264297,17.046417,11
7831,39.05016,-44.20731,0
7832,-1.1858828,57.65045,2
7833,34.970337,-13.3666935,0
7834,43.67721,-30.590603,5
7835,-27.975653,28.510044,3
7836,32.13908,-42.582516,0
7837,-14.244272,7.5853,3
7838,26.227129,1.1373807,14
7839,0.8412416,49.794777,5
7840,-23.401363,29.39438,3
7841,-3.6721098,-2.3296058,5
7842,7.401629,33.080532,14
7843,49.080166,-1.3907993,5
7844,20.584572,22.156834,5
7845,-2.0071478,27.071615,14
7846,40.743275,5.078603,12
7847,-28.19206,30.668392,11
7848,-55.923996,9.758289,10
7849,-25.393023,-11.831293,5
7850,-3.61928,10.353453,6
7851,-17.650866,-42.72391,5
7852,34.0127,-17.271599,8
7853,-55.637108,10.735481,10
7854,-26.578482,27.249376,11
7855,-45.63391,8.431644,10
7856,-16.478521,1.9287226,11
7857,26.28202,17.800037,13
7858,-13.818971,7.608107,3
7859,40.906185,-42.146996,0
7860,43.999958,2.9079118,12
7861,-38.278866,-10.22555,10
7862,-7.100132,13.053089,5
7863,1.027009,-47.45795,4
7864,-7.5875688,8.341725,11
7865,15.101948,8.035642,1
7866,-4.861595,-40.471245,4
7867,6.152182,13.159783,5
7868,29.604563,-37.129807,0
7869,28.374975,15.771883,13
7870,3.7668145,51.195145,5
7871,-9.874098,-30.810865,4
7872,-12.890508,8.921629,11
7873,-22.049816,-27.013395,9
7874,-5.492085,-45.6298,4
7875,7.179258,8.546136,5
7876,-29.008139,11.4733,3
7877,48.30384,3.1666927,12
7878,10.103996,34.799026,14
7879,-40.96935,7.519761,5
7880,47.823315,3.716089,12
7881,5.4194603,24.730227,5
7882,12.074018,-39.046825,0
7883,-4.924463,-44.27141,4
7884,-45.433598,-15.67299,0
7885,10.9448,-53.136948,5
7886,-18.227612,-2.5036123,7
7887,28.508085,-41.230373,0
7888,-28.182484,-3.8240325,3
7889,-11.51662,36.592316,11
7890,-5.7116523,32.296204,14
7891,22.991537,19.139984,13
7892,23.204252,-51.519115,0
7893,38.69393,-1.227236,12
7894,-4.461377,31.019588,14
7895,-20.09947,25.229597,3
7896,-15.23615,-24.368475,9
7897,-19.315128,-32.555317,9
7898,10.590713,15.236543,5
7899,11.351439,4.199194,1
7900,-14.537112,15.345158,3
7901,28.31977,-50.744175,0
7902,-25.802673,17.968935,3
7903,37.85821,-11.108849,8
7904,-38.00983,27.107775,11
7905,5.553359,0.7941848,5
7906,-3.518844,-46.76757,4
7907,13.735741,-25.101444,5
7908,-11.145008,38.86928,3
7909,11.102519,-41.70905,0
7910,21.018032,-52.70972,8
7911,17.380295,24.312897,5
7912,-0.6104939,15.846239,3
7913,-18.50382,25.078571,3
7914,0.9701157,34.54608,14
7915,31.334276,-26.408865,8
7916,10.97803,18.811905,5
7917,20.229038,25.411531,3
7918,-18.802204,-0.34141922,7
7919,-29.82825,-10.504634,10
7920,-22.210411,19.745281,3
7921,10.773915,-25.612059,1
7922,15.241834,31.438072,13
7923,-2.2701375,-42.414425,4
7924,-45.76487,18.298103,3
7925,-16.97809,-2.9616833,7
7926,-45.676636,42.415554,5
7927,-35.59644,7.498444,3
7928,-25.008326,47.140835,14
7929,-44.812305,26.651367,11
7930,-22.633848,15.1820755,3
7931,26.738132,-23.222397,5
7932,-31.932808,58.894875,14
7933,28.574017,15.793519,13
7934,47.545288,-22.672382,5
7935,-40.72693,13.051806,3
7936,1.4735847,-57.49796,5
7937,27.405943,-1.6072196,12
7938,9.838947,17.163977,5
7939,-11.77182,24.96715,3
7940,17.737045,-0.6632808,10
7941,42.840435,-8.19064,12
7942,-14.782794,1.2323962,7
7943,-1.580701,-1.5605448,5
7944,-31.157274,14.863908,3
7945,0.13976038,11.069909,5
7946,-22.331429,-26.702202,9
7947,-5.2151046,-26.683975,8
7948,-2.2386088,57.836002,2
7949,-52.106457,29.127176,10
7950,24.772268,-31.040716,0
7951,3.9829328,-22.690987,5
7952,-32.35266,28.512901,11
7953,-4.898887,10.756734,3
7954,41.760628,-25.049086,5
7955,35.50497,-20.35785,0
7956,-36.523674,14.444335,11
7957,-18.837572,18.293262,11
7958,9.697969,-55.0752,0
7959,34.124943,-7.2391105,8
7960,-27.13333,17.85849,3
7961,16.080091,-10.050509,8
7962,-28.881706,40.241505,11
7963,-40.083897,41.188503,11
7964,-43.144817,5.1137357,11
7965,11.170844,-15.6593895,8
7966,-20.02285,26.090862,3
7967,-27.313332,32.419422,11
7968,11.278193,-18.003355,8
7969,9.170604,-46.941925,0
7970,-17.747799,44.426003,3
7971,-36.1346,7.7212415,3
